cod_cliente;qtd_comprada;ativo;data_compra
709;78;VINO11.SA;2022-07-23
3546;39;VALE3.SA;2022-06-20
4133;49;PETR4.SA;2022-05-21
706;83;B3SA3.SA;2022-04-08
1572;88;BBDC4.SA;2022-03-06
3866;9;BBDC4.SA;2022-02-10
15;51;PETR4.SA;2022-01-13
518;88;PETR4.SA;2022-11-23
2418;19;HGLG11.SA;2022-03-15
1443;56;VALE3.SA;2022-02-08
1104;60;IRDM11.SA;2022-08-17
3086;30;PETR4.SA;2022-07-04
2517;80;B3SA3.SA;2022-12-01
1571;95;HGBS11.SA;2022-05-15
3723;28;HGLG11.SA;2022-01-24
821;39;PETR4.SA;2022-09-30
2201;7;IRDM11.SA;2022-07-09
1940;8;VALE3.SA;2022-06-18
4966;29;ITUB4.SA;2022-05-17
3234;80;BBDC4.SA;2022-05-17
1589;11;HGLG11.SA;2022-04-02
4709;83;BBDC4.SA;2022-05-31
2538;11;VINO11.SA;2022-09-19
3393;9;IRDM11.SA;2022-01-30
1960;35;ITUB4.SA;2022-09-15
2384;92;IRDM11.SA;2022-04-19
196;72;MGLU3.SA;2022-06-20
183;94;BBDC4.SA;2022-05-20
4780;33;RBVA11.SA;2022-11-16
3903;75;RBVA11.SA;2022-08-25
663;86;IRDM11.SA;2022-08-11
4552;37;PETR4.SA;2022-10-13
220;91;B3SA3.SA;2022-03-12
4498;34;IRDM11.SA;2022-05-17
3409;62;BBDC4.SA;2022-12-27
399;77;BBDC4.SA;2022-02-18
274;89;VALE3.SA;2022-11-03
3006;11;ITUB4.SA;2022-10-14
2229;80;MGLU3.SA;2022-03-10
2286;93;HGLG11.SA;2022-05-28
3183;25;RBVA11.SA;2022-05-07
4498;32;FLRY3.SA;2022-02-24
4283;20;PETR4.SA;2022-09-28
391;73;FLRY3.SA;2022-12-29
3093;21;FLRY3.SA;2022-05-24
4229;1;HGLG11.SA;2022-10-11
1343;71;VINO11.SA;2022-11-20
284;36;VINO11.SA;2022-06-19
2405;36;VINO11.SA;2022-12-31
1453;44;FLRY3.SA;2022-03-03
1445;39;FLRY3.SA;2022-08-12
159;94;RBVA11.SA;2022-11-08
2715;75;VINO11.SA;2022-08-30
2220;70;ITUB4.SA;2022-04-02
2274;67;VINO11.SA;2022-04-11
2306;60;HGLG11.SA;2022-03-02
2799;19;VINO11.SA;2022-10-30
1233;21;FLRY3.SA;2022-07-05
3217;9;HGBS11.SA;2022-04-21
3081;77;RBVA11.SA;2022-11-06
2230;80;HGBS11.SA;2022-07-05
3179;100;RBVA11.SA;2022-09-08
4040;60;MGLU3.SA;2022-08-25
4046;86;B3SA3.SA;2022-05-29
2325;20;VINO11.SA;2022-05-22
4483;53;ITUB4.SA;2022-12-28
4736;6;MGLU3.SA;2022-05-28
2156;74;BBDC4.SA;2022-11-21
3609;62;PETR4.SA;2022-08-09
4123;35;VINO11.SA;2022-03-06
475;21;MGLU3.SA;2022-03-07
3015;22;VALE3.SA;2022-02-05
995;87;BBDC4.SA;2022-06-03
272;42;HGBS11.SA;2022-11-13
3898;95;PETR4.SA;2022-06-19
1392;93;VALE3.SA;2022-06-12
878;86;VINO11.SA;2022-09-16
3868;7;HGBS11.SA;2022-06-04
1679;70;MGLU3.SA;2022-05-05
4520;92;HGLG11.SA;2022-03-17
2930;33;VALE3.SA;2022-09-25
2819;14;HGLG11.SA;2022-10-13
1863;43;IRDM11.SA;2022-02-18
1469;63;VINO11.SA;2022-05-20
3775;84;IRDM11.SA;2022-11-06
1072;25;IRDM11.SA;2022-04-02
130;56;VALE3.SA;2022-10-26
1447;49;ITUB4.SA;2022-05-19
1521;44;IRDM11.SA;2022-06-29
2813;15;IRDM11.SA;2022-12-22
2548;77;B3SA3.SA;2022-04-20
4341;84;MGLU3.SA;2022-01-08
792;13;HGLG11.SA;2022-01-07
4984;89;HGBS11.SA;2022-06-03
1809;27;IRDM11.SA;2022-05-31
1871;46;RBVA11.SA;2022-12-12
27;25;HGLG11.SA;2022-12-24
742;19;RBVA11.SA;2022-05-06
826;26;FLRY3.SA;2022-09-05
3823;72;HGLG11.SA;2022-11-20
3549;86;HGLG11.SA;2022-01-25
2648;92;IRDM11.SA;2022-04-21
4797;11;MGLU3.SA;2022-03-31
2308;80;MGLU3.SA;2022-08-03
2820;100;HGLG11.SA;2022-06-02
3449;4;HGBS11.SA;2022-01-28
2360;69;RBVA11.SA;2022-02-26
1614;35;VINO11.SA;2022-02-06
3085;37;ITUB4.SA;2022-05-15
433;86;BBDC4.SA;2022-04-07
4945;92;BBDC4.SA;2022-10-17
1363;65;HGBS11.SA;2022-05-14
1044;93;VALE3.SA;2022-01-25
3127;74;HGBS11.SA;2022-12-27
2352;83;FLRY3.SA;2022-12-23
4555;64;HGBS11.SA;2022-07-29
4958;72;IRDM11.SA;2022-10-16
127;49;B3SA3.SA;2022-07-30
4116;83;HGBS11.SA;2022-01-12
3297;28;VALE3.SA;2022-12-31
2713;73;HGBS11.SA;2022-10-14
3761;93;IRDM11.SA;2022-06-24
1444;5;MGLU3.SA;2022-09-30
4863;66;IRDM11.SA;2022-10-17
4033;10;MGLU3.SA;2022-05-24
3944;16;MGLU3.SA;2022-04-23
462;87;B3SA3.SA;2022-01-17
1262;48;HGLG11.SA;2022-10-21
4056;50;HGBS11.SA;2022-04-11
1438;39;VALE3.SA;2022-05-13
3109;50;FLRY3.SA;2022-12-26
101;64;HGLG11.SA;2022-10-21
4267;64;BBDC4.SA;2022-02-12
4133;45;ITUB4.SA;2022-11-28
2761;42;ITUB4.SA;2022-01-15
3416;89;VINO11.SA;2022-09-03
3620;4;PETR4.SA;2022-08-04
4358;56;MGLU3.SA;2022-09-17
517;45;PETR4.SA;2022-08-25
2287;23;IRDM11.SA;2022-02-23
900;65;HGLG11.SA;2022-12-13
2199;65;PETR4.SA;2022-11-06
2034;71;IRDM11.SA;2022-02-21
1117;48;ITUB4.SA;2022-08-27
4839;53;VINO11.SA;2022-03-29
2859;31;BBDC4.SA;2022-07-16
1268;36;IRDM11.SA;2022-01-09
1046;67;ITUB4.SA;2022-06-23
2612;43;FLRY3.SA;2022-05-05
1039;6;HGLG11.SA;2022-01-04
1198;42;BBDC4.SA;2022-12-02
1149;61;HGLG11.SA;2022-06-09
2228;43;B3SA3.SA;2022-04-01
2974;41;VINO11.SA;2022-03-30
3337;61;FLRY3.SA;2022-08-12
3479;30;PETR4.SA;2022-11-26
2148;92;BBDC4.SA;2022-08-26
2194;68;BBDC4.SA;2022-08-23
97;37;IRDM11.SA;2022-02-15
1333;25;HGLG11.SA;2022-11-09
3566;25;FLRY3.SA;2022-07-21
2058;84;PETR4.SA;2022-09-09
2802;14;MGLU3.SA;2022-11-16
4232;89;ITUB4.SA;2022-07-31
1402;1;B3SA3.SA;2022-10-08
1201;17;B3SA3.SA;2022-07-20
808;44;VALE3.SA;2022-02-24
467;88;IRDM11.SA;2022-03-25
4995;51;BBDC4.SA;2022-09-24
4235;41;PETR4.SA;2022-08-30
605;96;MGLU3.SA;2022-09-29
3785;7;IRDM11.SA;2022-04-05
4258;55;HGLG11.SA;2022-02-08
4583;12;B3SA3.SA;2022-01-16
2852;71;VINO11.SA;2022-07-03
1528;75;BBDC4.SA;2022-05-16
1921;13;VINO11.SA;2022-11-26
1791;40;BBDC4.SA;2022-09-29
636;56;ITUB4.SA;2022-10-28
3116;98;VINO11.SA;2022-02-06
1446;14;B3SA3.SA;2022-03-31
4531;38;ITUB4.SA;2022-03-29
4014;27;BBDC4.SA;2022-11-28
1870;73;BBDC4.SA;2022-06-07
669;26;VINO11.SA;2022-09-07
1173;9;IRDM11.SA;2022-12-12
4988;77;RBVA11.SA;2022-11-16
1366;90;ITUB4.SA;2022-05-11
4537;77;ITUB4.SA;2022-09-07
911;78;ITUB4.SA;2022-06-23
219;51;MGLU3.SA;2022-09-16
1178;43;MGLU3.SA;2022-03-26
3388;46;FLRY3.SA;2022-06-22
1471;34;FLRY3.SA;2022-06-12
3915;6;RBVA11.SA;2022-12-19
3096;25;BBDC4.SA;2022-06-27
4436;80;ITUB4.SA;2022-04-29
846;50;ITUB4.SA;2022-05-09
2002;2;FLRY3.SA;2022-10-24
2208;11;HGBS11.SA;2022-12-28
399;85;RBVA11.SA;2022-05-29
4304;5;FLRY3.SA;2022-06-02
2740;44;VALE3.SA;2022-11-09
1853;88;ITUB4.SA;2022-12-20
3607;62;RBVA11.SA;2022-05-11
4634;63;VALE3.SA;2022-11-10
1759;76;ITUB4.SA;2022-08-14
4791;2;BBDC4.SA;2022-09-22
2092;85;PETR4.SA;2022-12-25
4641;79;MGLU3.SA;2022-02-03
1710;58;VINO11.SA;2022-11-15
862;41;HGLG11.SA;2022-06-07
3796;51;BBDC4.SA;2022-04-10
2129;27;RBVA11.SA;2022-08-06
1575;44;BBDC4.SA;2022-08-03
3692;28;FLRY3.SA;2022-07-20
723;68;HGBS11.SA;2022-06-30
2583;22;IRDM11.SA;2022-11-04
140;25;FLRY3.SA;2022-02-26
1744;67;HGLG11.SA;2022-03-18
4514;49;PETR4.SA;2022-04-19
2939;68;FLRY3.SA;2022-11-12
1035;56;RBVA11.SA;2022-09-29
315;68;MGLU3.SA;2022-05-25
1234;35;IRDM11.SA;2022-08-25
1987;24;FLRY3.SA;2022-12-25
775;29;IRDM11.SA;2022-01-10
3103;94;HGLG11.SA;2022-04-13
3193;43;BBDC4.SA;2022-10-27
4101;60;RBVA11.SA;2022-04-18
1822;100;VINO11.SA;2022-11-18
3654;25;HGLG11.SA;2022-11-24
2921;53;MGLU3.SA;2022-04-28
3107;29;PETR4.SA;2022-09-24
4325;86;IRDM11.SA;2022-03-12
2095;89;IRDM11.SA;2022-03-10
391;53;FLRY3.SA;2022-05-22
2885;21;VALE3.SA;2022-02-06
558;28;IRDM11.SA;2022-03-12
4681;12;HGBS11.SA;2022-04-10
4280;58;VINO11.SA;2022-04-25
928;82;VALE3.SA;2022-12-19
1047;76;PETR4.SA;2022-12-24
4720;86;RBVA11.SA;2022-05-04
1131;97;PETR4.SA;2022-04-02
1167;34;IRDM11.SA;2022-05-11
1076;72;IRDM11.SA;2022-06-12
3598;55;ITUB4.SA;2022-11-28
440;14;VINO11.SA;2022-07-04
337;42;RBVA11.SA;2022-09-20
2158;55;RBVA11.SA;2022-06-17
1422;47;MGLU3.SA;2022-02-12
820;91;PETR4.SA;2022-06-08
3174;77;VALE3.SA;2022-03-21
495;60;BBDC4.SA;2022-07-10
2502;9;BBDC4.SA;2022-03-20
4305;53;RBVA11.SA;2022-09-03
4644;18;BBDC4.SA;2022-02-21
3115;4;HGBS11.SA;2022-12-29
492;13;BBDC4.SA;2022-01-09
4094;58;ITUB4.SA;2022-04-01
2919;80;FLRY3.SA;2022-04-01
2391;41;MGLU3.SA;2022-09-07
4698;81;BBDC4.SA;2022-11-25
1186;45;FLRY3.SA;2022-09-23
1488;13;VALE3.SA;2022-05-27
2108;19;IRDM11.SA;2022-02-09
2181;73;ITUB4.SA;2022-12-26
1357;55;VALE3.SA;2022-09-28
2787;37;B3SA3.SA;2022-03-23
2193;44;RBVA11.SA;2022-03-10
3925;91;RBVA11.SA;2022-09-22
1261;71;B3SA3.SA;2022-03-03
2913;1;HGLG11.SA;2022-03-14
4071;95;IRDM11.SA;2022-01-05
727;31;HGLG11.SA;2022-06-08
2099;61;B3SA3.SA;2022-11-15
3412;79;PETR4.SA;2022-04-04
3251;95;B3SA3.SA;2022-02-05
2112;14;HGLG11.SA;2022-06-05
2766;24;HGLG11.SA;2022-11-14
1802;65;IRDM11.SA;2022-04-10
3379;92;BBDC4.SA;2022-09-06
920;66;ITUB4.SA;2022-02-19
3733;34;BBDC4.SA;2022-06-10
2179;15;PETR4.SA;2022-07-07
4431;88;B3SA3.SA;2022-02-12
840;52;RBVA11.SA;2022-04-07
3766;93;HGBS11.SA;2022-03-12
1468;23;MGLU3.SA;2022-04-23
2556;34;MGLU3.SA;2022-11-24
2362;56;VINO11.SA;2022-06-09
128;7;RBVA11.SA;2022-03-20
2400;57;B3SA3.SA;2022-01-05
3953;74;BBDC4.SA;2022-07-12
3035;59;BBDC4.SA;2022-07-31
1135;55;MGLU3.SA;2022-12-08
3709;48;FLRY3.SA;2022-10-13
4705;78;VALE3.SA;2022-03-25
470;25;BBDC4.SA;2022-08-31
1694;89;B3SA3.SA;2022-09-01
2395;61;IRDM11.SA;2022-08-09
586;96;BBDC4.SA;2022-01-12
2780;41;VINO11.SA;2022-11-07
1802;22;HGBS11.SA;2022-04-07
1828;3;HGBS11.SA;2022-07-12
4011;80;MGLU3.SA;2022-07-15
967;74;IRDM11.SA;2022-02-28
2118;28;HGLG11.SA;2022-06-04
1668;85;ITUB4.SA;2022-10-06
4707;26;B3SA3.SA;2022-02-01
1222;2;FLRY3.SA;2022-04-03
588;56;HGBS11.SA;2022-09-06
4408;51;ITUB4.SA;2022-02-09
735;12;BBDC4.SA;2022-08-20
1238;13;FLRY3.SA;2022-05-08
3174;79;PETR4.SA;2022-08-30
1055;35;BBDC4.SA;2022-08-09
4513;2;HGLG11.SA;2022-11-30
2061;76;B3SA3.SA;2022-08-21
4449;66;ITUB4.SA;2022-01-29
1602;56;RBVA11.SA;2022-04-22
3964;8;B3SA3.SA;2022-04-09
3560;67;HGBS11.SA;2022-07-20
1040;36;IRDM11.SA;2022-12-06
84;57;PETR4.SA;2022-03-10
3945;85;VINO11.SA;2022-12-02
1575;32;VALE3.SA;2022-06-26
430;36;PETR4.SA;2022-03-31
1973;9;BBDC4.SA;2022-10-25
182;20;IRDM11.SA;2022-05-27
1381;18;HGLG11.SA;2022-06-20
2706;3;MGLU3.SA;2022-04-19
2115;97;FLRY3.SA;2022-05-16
4295;79;VALE3.SA;2022-10-03
2545;8;RBVA11.SA;2022-12-24
4080;52;FLRY3.SA;2022-01-03
4783;34;IRDM11.SA;2022-05-23
2511;62;FLRY3.SA;2022-06-18
2120;62;ITUB4.SA;2022-01-19
1226;70;PETR4.SA;2022-08-27
1582;100;FLRY3.SA;2022-09-23
1746;22;FLRY3.SA;2022-04-14
3401;38;HGLG11.SA;2022-11-20
1513;45;MGLU3.SA;2022-04-09
1288;40;VINO11.SA;2022-03-19
1242;17;ITUB4.SA;2022-02-02
4263;28;BBDC4.SA;2022-03-10
53;3;MGLU3.SA;2022-10-12
497;86;MGLU3.SA;2022-12-31
1285;44;MGLU3.SA;2022-06-06
4523;35;HGLG11.SA;2022-06-21
1910;51;PETR4.SA;2022-08-15
679;95;BBDC4.SA;2022-07-30
1889;71;RBVA11.SA;2022-11-27
840;57;VALE3.SA;2022-11-21
172;27;VINO11.SA;2022-08-20
3305;42;PETR4.SA;2022-10-31
207;53;RBVA11.SA;2022-02-15
2916;66;RBVA11.SA;2022-10-29
825;89;ITUB4.SA;2022-09-21
718;20;B3SA3.SA;2022-05-13
2208;93;ITUB4.SA;2022-03-09
2677;85;RBVA11.SA;2022-05-16
1823;8;FLRY3.SA;2022-05-30
2192;74;HGLG11.SA;2022-11-30
345;85;ITUB4.SA;2022-08-23
1897;95;FLRY3.SA;2022-05-17
48;57;RBVA11.SA;2022-11-08
3756;98;ITUB4.SA;2022-06-26
2549;38;IRDM11.SA;2022-06-10
3231;31;VINO11.SA;2022-08-31
292;94;FLRY3.SA;2022-06-11
2124;86;RBVA11.SA;2022-09-30
2861;28;MGLU3.SA;2022-06-19
2795;47;FLRY3.SA;2022-06-02
2877;34;B3SA3.SA;2022-12-11
105;85;MGLU3.SA;2022-02-07
3058;38;IRDM11.SA;2022-07-24
1869;34;MGLU3.SA;2022-10-30
3884;15;BBDC4.SA;2022-02-05
2290;99;VINO11.SA;2022-07-04
1561;62;FLRY3.SA;2022-04-12
2891;86;FLRY3.SA;2022-01-16
4340;17;VALE3.SA;2022-03-28
2363;92;IRDM11.SA;2022-07-27
2142;89;HGBS11.SA;2022-10-29
1234;48;BBDC4.SA;2022-07-18
2385;44;BBDC4.SA;2022-07-11
1298;57;MGLU3.SA;2022-06-26
1461;90;VINO11.SA;2022-03-21
738;56;B3SA3.SA;2022-03-07
710;64;IRDM11.SA;2022-02-18
2320;63;BBDC4.SA;2022-04-02
2031;68;BBDC4.SA;2022-05-11
297;61;IRDM11.SA;2022-01-07
2263;61;VALE3.SA;2022-09-18
2799;35;HGLG11.SA;2022-03-11
1872;44;HGLG11.SA;2022-03-07
4580;92;MGLU3.SA;2022-02-01
489;88;IRDM11.SA;2022-10-03
2716;12;IRDM11.SA;2022-03-18
2967;32;ITUB4.SA;2022-02-21
4809;64;B3SA3.SA;2022-10-09
3135;30;FLRY3.SA;2022-02-22
4247;88;HGBS11.SA;2022-06-01
541;80;FLRY3.SA;2022-11-15
3153;16;PETR4.SA;2022-08-04
262;51;ITUB4.SA;2022-10-13
1891;50;IRDM11.SA;2022-11-07
1313;68;PETR4.SA;2022-03-09
801;78;IRDM11.SA;2022-03-25
3359;26;PETR4.SA;2022-12-02
3413;87;FLRY3.SA;2022-09-24
1584;25;IRDM11.SA;2022-06-17
4234;69;HGBS11.SA;2022-01-23
2776;5;B3SA3.SA;2022-09-11
3181;26;MGLU3.SA;2022-04-01
3622;71;VALE3.SA;2022-09-19
543;24;HGBS11.SA;2022-01-26
3662;73;IRDM11.SA;2022-11-04
3863;98;HGLG11.SA;2022-03-16
731;96;VINO11.SA;2022-04-19
2154;63;PETR4.SA;2022-08-26
4963;70;B3SA3.SA;2022-12-06
3009;76;RBVA11.SA;2022-11-20
4435;6;VINO11.SA;2022-04-16
3075;84;IRDM11.SA;2022-06-08
1018;69;B3SA3.SA;2022-03-15
4985;51;IRDM11.SA;2022-03-02
669;100;IRDM11.SA;2022-02-12
968;39;RBVA11.SA;2022-11-11
4077;40;RBVA11.SA;2022-06-03
1625;5;RBVA11.SA;2022-12-24
1558;70;RBVA11.SA;2022-01-13
1556;76;VALE3.SA;2022-07-31
4038;52;B3SA3.SA;2022-04-27
3314;73;VALE3.SA;2022-01-20
1225;13;HGLG11.SA;2022-12-09
2725;100;MGLU3.SA;2022-01-28
410;29;HGBS11.SA;2022-02-20
1905;44;HGBS11.SA;2022-05-24
1835;11;IRDM11.SA;2022-01-27
2428;8;MGLU3.SA;2022-08-30
1429;10;BBDC4.SA;2022-10-24
4045;97;HGLG11.SA;2022-05-15
3706;30;ITUB4.SA;2022-04-25
4101;80;IRDM11.SA;2022-01-27
2328;10;IRDM11.SA;2022-02-18
3005;16;ITUB4.SA;2022-06-28
560;57;HGBS11.SA;2022-09-02
2375;14;MGLU3.SA;2022-01-09
4523;10;MGLU3.SA;2022-09-27
3157;5;B3SA3.SA;2022-07-26
2492;24;IRDM11.SA;2022-06-15
1130;13;VALE3.SA;2022-09-21
4231;79;FLRY3.SA;2022-04-26
908;89;VINO11.SA;2022-01-18
3399;5;B3SA3.SA;2022-02-15
1800;36;ITUB4.SA;2022-11-10
740;28;PETR4.SA;2022-03-28
4244;88;MGLU3.SA;2022-08-26
3054;79;VINO11.SA;2022-12-08
3462;40;VINO11.SA;2022-12-26
721;83;PETR4.SA;2022-12-28
146;69;MGLU3.SA;2022-03-29
2672;74;VINO11.SA;2022-07-22
4165;51;IRDM11.SA;2022-06-18
1676;71;HGBS11.SA;2022-04-06
3139;85;IRDM11.SA;2022-12-31
2202;24;PETR4.SA;2022-06-18
1990;78;PETR4.SA;2022-04-25
3580;16;B3SA3.SA;2022-12-31
1104;51;BBDC4.SA;2022-12-22
896;90;HGBS11.SA;2022-09-05
2395;5;MGLU3.SA;2022-10-03
816;55;HGLG11.SA;2022-08-17
1525;68;RBVA11.SA;2022-10-05
3191;81;BBDC4.SA;2022-08-31
543;69;VINO11.SA;2022-10-02
507;18;VALE3.SA;2022-09-09
4663;92;ITUB4.SA;2022-03-19
4394;62;HGBS11.SA;2022-02-16
745;92;B3SA3.SA;2022-09-15
2877;26;HGLG11.SA;2022-10-06
4472;72;B3SA3.SA;2022-06-18
4311;82;ITUB4.SA;2022-10-04
3300;17;BBDC4.SA;2022-09-10
4584;68;MGLU3.SA;2022-06-29
3855;67;BBDC4.SA;2022-10-22
1538;13;PETR4.SA;2022-02-16
3937;79;HGBS11.SA;2022-08-06
1757;96;VALE3.SA;2022-12-16
3761;62;VALE3.SA;2022-06-13
265;100;BBDC4.SA;2022-07-16
2446;95;HGLG11.SA;2022-10-26
2177;91;B3SA3.SA;2022-04-15
383;50;HGLG11.SA;2022-04-12
60;83;ITUB4.SA;2022-11-28
3809;79;MGLU3.SA;2022-11-09
2928;34;RBVA11.SA;2022-05-29
3107;66;MGLU3.SA;2022-08-08
1881;50;B3SA3.SA;2022-07-19
2423;88;HGLG11.SA;2022-10-14
3088;77;FLRY3.SA;2022-02-16
201;95;VALE3.SA;2022-04-18
4897;74;BBDC4.SA;2022-11-25
1842;67;VINO11.SA;2022-10-23
4136;23;FLRY3.SA;2022-01-22
950;24;HGLG11.SA;2022-08-18
1361;91;RBVA11.SA;2022-12-06
4787;87;HGLG11.SA;2022-07-25
1901;44;RBVA11.SA;2022-06-05
3639;41;VINO11.SA;2022-10-07
1918;81;RBVA11.SA;2022-09-14
1172;47;HGLG11.SA;2022-09-02
434;60;MGLU3.SA;2022-10-27
3274;81;B3SA3.SA;2022-06-07
4974;80;RBVA11.SA;2022-08-04
465;8;BBDC4.SA;2022-11-07
4771;4;HGLG11.SA;2022-12-13
789;91;B3SA3.SA;2022-06-21
604;26;RBVA11.SA;2022-11-11
342;100;B3SA3.SA;2022-04-09
2492;34;HGLG11.SA;2022-12-28
2558;92;PETR4.SA;2022-03-01
2446;69;VINO11.SA;2022-11-17
2573;5;HGBS11.SA;2022-10-21
3990;46;FLRY3.SA;2022-11-24
4064;42;FLRY3.SA;2022-05-11
445;51;FLRY3.SA;2022-10-31
3589;94;PETR4.SA;2022-01-19
933;79;VINO11.SA;2022-03-20
4060;30;ITUB4.SA;2022-04-22
1377;9;VINO11.SA;2022-09-18
3060;48;HGBS11.SA;2022-01-22
1691;96;PETR4.SA;2022-12-25
973;42;BBDC4.SA;2022-04-18
1686;34;VINO11.SA;2022-01-10
3204;12;BBDC4.SA;2022-10-23
493;30;PETR4.SA;2022-08-19
2818;93;PETR4.SA;2022-03-11
4303;58;RBVA11.SA;2022-02-01
2335;55;PETR4.SA;2022-10-16
3465;25;VALE3.SA;2022-05-01
2799;24;ITUB4.SA;2022-12-08
4279;65;VALE3.SA;2022-03-20
326;3;PETR4.SA;2022-03-16
782;11;ITUB4.SA;2022-07-26
2493;70;IRDM11.SA;2022-12-14
2676;92;BBDC4.SA;2022-08-29
3512;80;B3SA3.SA;2022-08-24
4100;3;RBVA11.SA;2022-04-08
3355;92;VINO11.SA;2022-04-29
3919;3;BBDC4.SA;2022-09-14
479;63;FLRY3.SA;2022-03-06
1717;75;HGLG11.SA;2022-07-07
4271;54;IRDM11.SA;2022-11-06
878;52;VALE3.SA;2022-10-29
1378;62;IRDM11.SA;2022-11-07
1393;48;HGLG11.SA;2022-08-28
4350;15;HGLG11.SA;2022-02-01
1498;64;HGBS11.SA;2022-08-20
1540;9;HGLG11.SA;2022-11-17
1366;98;B3SA3.SA;2022-03-05
573;42;PETR4.SA;2022-04-27
2211;17;PETR4.SA;2022-03-05
1912;99;BBDC4.SA;2022-10-03
24;16;PETR4.SA;2022-12-08
4617;9;BBDC4.SA;2022-05-18
4882;25;BBDC4.SA;2022-10-07
100;90;ITUB4.SA;2022-02-25
612;64;HGBS11.SA;2022-06-07
4224;69;IRDM11.SA;2022-02-21
1636;41;FLRY3.SA;2022-07-08
3172;4;HGLG11.SA;2022-05-28
1185;12;B3SA3.SA;2022-02-12
4903;68;HGLG11.SA;2022-11-30
3561;94;ITUB4.SA;2022-05-16
2028;51;IRDM11.SA;2022-08-16
307;70;HGBS11.SA;2022-07-04
1546;80;B3SA3.SA;2022-07-25
3792;28;PETR4.SA;2022-02-03
4507;43;FLRY3.SA;2022-06-04
2284;57;RBVA11.SA;2022-02-09
2105;31;ITUB4.SA;2022-01-20
600;42;BBDC4.SA;2022-02-22
3038;86;VINO11.SA;2022-03-30
2007;80;MGLU3.SA;2022-12-09
194;90;BBDC4.SA;2022-02-01
4982;38;VINO11.SA;2022-09-19
1321;40;HGLG11.SA;2022-07-06
88;56;RBVA11.SA;2022-12-09
3470;20;VALE3.SA;2022-03-19
1854;77;PETR4.SA;2022-03-05
2856;68;HGBS11.SA;2022-06-13
2034;35;FLRY3.SA;2022-10-25
1182;70;RBVA11.SA;2022-05-11
2260;40;B3SA3.SA;2022-12-27
1985;58;MGLU3.SA;2022-06-23
4815;27;HGLG11.SA;2022-07-18
3169;64;PETR4.SA;2022-12-06
1907;30;VALE3.SA;2022-05-26
3827;39;MGLU3.SA;2022-04-26
1076;69;MGLU3.SA;2022-05-30
4454;43;ITUB4.SA;2022-11-21
2777;16;BBDC4.SA;2022-06-04
1369;45;B3SA3.SA;2022-06-09
3148;50;MGLU3.SA;2022-06-04
1031;33;RBVA11.SA;2022-09-20
4553;14;VALE3.SA;2022-11-28
2059;88;IRDM11.SA;2022-10-27
558;12;VALE3.SA;2022-12-11
4387;57;MGLU3.SA;2022-02-22
902;32;VINO11.SA;2022-01-18
1863;23;HGBS11.SA;2022-01-09
1917;11;ITUB4.SA;2022-02-03
3289;74;B3SA3.SA;2022-10-26
1145;26;HGBS11.SA;2022-07-16
340;28;PETR4.SA;2022-09-09
555;46;VALE3.SA;2022-07-22
4544;99;HGLG11.SA;2022-02-18
807;38;ITUB4.SA;2022-09-28
1540;50;VALE3.SA;2022-09-01
3511;32;VINO11.SA;2022-08-02
201;85;FLRY3.SA;2022-05-09
250;1;B3SA3.SA;2022-06-19
1942;100;PETR4.SA;2022-04-03
2441;9;IRDM11.SA;2022-11-30
4302;36;RBVA11.SA;2022-07-27
637;34;B3SA3.SA;2022-10-06
4968;29;IRDM11.SA;2022-04-17
2342;14;HGBS11.SA;2022-02-09
2650;47;VALE3.SA;2022-06-27
4740;71;BBDC4.SA;2022-07-03
575;49;RBVA11.SA;2022-10-04
2683;50;FLRY3.SA;2022-10-24
2187;42;BBDC4.SA;2022-09-12
2216;62;MGLU3.SA;2022-02-21
2619;3;RBVA11.SA;2022-06-17
4038;2;HGLG11.SA;2022-09-15
4233;43;BBDC4.SA;2022-04-09
1291;49;VALE3.SA;2022-03-15
2541;61;VINO11.SA;2022-08-08
2904;56;PETR4.SA;2022-01-29
2196;83;RBVA11.SA;2022-04-18
704;44;PETR4.SA;2022-09-30
4849;18;RBVA11.SA;2022-10-23
4467;70;PETR4.SA;2022-09-21
3470;48;VALE3.SA;2022-12-08
2354;30;FLRY3.SA;2022-07-22
3990;84;VALE3.SA;2022-03-14
1417;62;VALE3.SA;2022-11-01
701;56;MGLU3.SA;2022-03-21
3589;73;BBDC4.SA;2022-09-02
2994;12;HGLG11.SA;2022-03-26
312;68;PETR4.SA;2022-01-16
2613;26;IRDM11.SA;2022-07-23
4183;35;MGLU3.SA;2022-10-09
4003;30;IRDM11.SA;2022-08-04
3361;16;IRDM11.SA;2022-07-15
4647;56;VALE3.SA;2022-07-28
3772;29;MGLU3.SA;2022-12-19
492;99;VINO11.SA;2022-10-28
4140;82;IRDM11.SA;2022-01-03
2698;13;FLRY3.SA;2022-10-18
4667;11;FLRY3.SA;2022-12-20
4963;89;IRDM11.SA;2022-06-25
220;51;MGLU3.SA;2022-07-04
1272;44;HGLG11.SA;2022-11-28
2942;4;BBDC4.SA;2022-09-15
1365;67;RBVA11.SA;2022-05-28
4053;14;ITUB4.SA;2022-09-22
1900;86;HGLG11.SA;2022-07-26
1125;71;IRDM11.SA;2022-11-13
768;78;HGBS11.SA;2022-08-20
1509;86;VINO11.SA;2022-02-22
3905;42;PETR4.SA;2022-01-03
3875;17;MGLU3.SA;2022-12-06
